,stoch,Run,Population,gini
0,0.5,0,"[4, 0, 2, 2, 1, 5, 1, 1, 1, 1, 1, 2, 2, 2, 0, 4, 0, 3, 1, 3, 4, 0, 2, 2, 1, 0, 0, 3, 0, 3, 3, 3, 2, 5, 1, 2, 3, 3, 0, 4, 1, 2, 8, 2, 0, 1, 2, 6, 2, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 2, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 2, 2, 0, 2, 3, 0, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 0, 4, 2, 1, 2, 1, 1, 3, 1, 1, 0, 2, 1, 1, 2, 2, 0, 3, 1, 5, 2, 0, 2, 0, 0, 1, 1, 0, 2, 2, 1, 1, 0, 1, 4, 1, 1, 1, 0, 2, 2, 0, 1, 2, 3, 1, 9, 0, 1, 1, 1, 3, 1, 11, 0, 1, 1, 0, 2, 1, 4, 2, 0, 1, 0, 2, 1, 1, 1, 1, 3, 1, 0, 1, 3, 1, 3, 0, 2, 0, 1, 1, 7, 2, 2, 1, 1, 0, 1, 3, 1, 4, 0, 1, 2, 0, 1, 1, 2, 2, 3, 1, 0, 2, 1, 1, 5, 8, 1, 1, 5, 1, 5, 1, 0, 2, 5, 1, 4, 5, 7, 0, 2, 2, 2, 4, 0, 1, 0, 1, 1, 0, 2, 1, 6, 2, 1, 1, 2, 1, 1, 1, 1, 1, 8, 3, 1, 1, 3, 1, 1, 0, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 0, 1, 3, 1, 1, 1, 1, 4, 4, 4, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 2, 1, 2, 0, 1, 6, 1, 0, 0, 1, 1, 4, 3, 1, 3, 1, 1, 1, 3, 1, 4, 0, 1, 2, 2, 1, 1, 1, 0, 1, 1, 2, 1, 4, 0, 3, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 2, 2, 1, 0, 1, 3, 2, 1, 2, 0, 1, 1, 0, 1, 2, 6, 2, 3, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 2, 0, 0, 2, 1, 1, 0, 2, 3, 2, 0, 2, 1, 1, 2, 2, 2, 1, 4, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 3, 0, 2, 0, 1, 2, 0, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 3, 1, 1, 1, 1, 2, 1, 0, 0, 2, 1, 1, 2, 0, 2, 2, 2, 0, 1, 1, 3, 1, 0, 1, 2, 2, 1, 3, 0, 3, 1, 2, 1, 0, 2, 1, 1, 1, 5, 4, 2, 2, 2, 3, 1, 3, 8, 0, 3, 2, 2, 0, 1, 1, 1, 1, 4, 1, 5, 1, 0, 0, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 4, 1, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 2, 5, 1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 1, 4, 0, 0, 0, 1, 2, 2, 3, 1, 1, 2, 0, 1, 0, 1, 1, 2, 3, 0, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 0, 3, 0, 1, 0, 1, 0, 1, 2, 1, 5, 1, 5, 0, 0, 0, 1, 1, 1, 5, 2, 6, 2, 0, 5, 10, 0, 25, 28, 6, 0, 4, 2, 0, 4, 1, 2, 11, 6, 9, 0, 1, 4, 0, 5, 4, 1, 2, 3, 131, 396, 12, 21, 2, 2, 19, 5, 1, 11, 3, 11, 7, 3, 27, 34, 0, 0, 2, 1, 4, 3, 1, 2, 1, 0, 4, 3, 4, 9, 5, 7, 1, 1, 2, 3, 9, 6, 4, 1, 1, 1, 1, 7, 2, 3, 2, 2, 1, 2, 2, 3, 3, 4, 1, 1, 1, 1, 0, 0, 2, 1, 4, 0, 3, 0, 5, 0, 4, 2, 1, 0, 0, 2, 0, 4, 4, 5, 6, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 7, 2, 2, 2, 2]",0.6635533964224537
1,0.5,1,"[3, 3, 1, 1, 3, 0, 4, 10, 0, 2, 1, 0, 2, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 2, 0, 1, 12, 4, 0, 3, 4, 7, 4, 3, 2, 1, 3, 11, 5, 5, 1, 1, 1, 2, 3, 1, 1, 0, 2, 4, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1, 3, 1, 2, 1, 2, 3, 1, 4, 1, 1, 2, 0, 5, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 1, 1, 3, 0, 1, 3, 0, 3, 0, 2, 1, 0, 2, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 1, 2, 3, 3, 2, 0, 0, 1, 1, 6, 1, 1, 1, 3, 0, 1, 1, 1, 1, 0, 1, 0, 3, 1, 1, 4, 1, 1, 6, 4, 1, 2, 1, 0, 3, 0, 1, 2, 0, 1, 1, 1, 2, 1, 0, 1, 4, 4, 2, 0, 1, 2, 0, 2, 3, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 0, 1, 6, 3, 0, 1, 0, 2, 2, 4, 0, 2, 8, 7, 2, 2, 6, 0, 1, 3, 2, 1, 0, 0, 0, 3, 2, 5, 4, 1, 2, 1, 5, 3, 3, 1, 3, 5, 3, 0, 4, 0, 2, 3, 0, 0, 2, 2, 2, 4, 2, 1, 1, 0, 5, 1, 0, 5, 2, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 4, 3, 1, 9, 1, 1, 0, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 4, 0, 1, 2, 0, 2, 2, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 4, 2, 2, 1, 2, 2, 0, 16, 1, 0, 1, 2, 1, 1, 0, 2, 2, 5, 1, 0, 1, 1, 2, 2, 1, 4, 0, 2, 7, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 6, 1, 2, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 3, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 4, 1, 3, 0, 1, 2, 1, 2, 0, 0, 3, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 0, 1, 1, 1, 2, 4, 3, 2, 0, 0, 0, 1, 1, 0, 1, 6, 0, 3, 0, 0, 2, 1, 0, 3, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 4, 0, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 4, 0, 3, 3, 1, 2, 1, 2, 0, 0, 3, 2, 6, 1, 1, 0, 0, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 1, 4, 0, 1, 1, 1, 2, 0, 1, 3, 1, 0, 1, 2, 1, 2, 3, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 3, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 4, 0, 2, 3, 2, 0, 1, 2, 0, 0, 2, 1, 2, 3, 1, 0, 0, 0, 1, 1, 0, 2, 2, 0, 4, 2, 2, 1, 1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 2, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 4, 1, 1, 1, 0, 2, 1, 0, 2, 1, 1, 1, 4, 1, 0, 3, 1, 1, 3, 1, 0, 1, 2, 4, 3, 6, 9, 1, 1, 2, 4, 47, 28, 3, 2, 1, 1, 5, 4, 3, 30, 4, 0, 4, 1, 0, 0, 1, 1, 5, 3, 0, 1, 34, 384, 1, 13, 2, 6, 6, 1, 5, 1, 2, 0, 14, 12, 11, 83, 2, 0, 7, 5, 2, 3, 2, 4, 4, 0, 1, 12, 5, 15, 12, 0, 0, 2, 1, 2, 0, 0, 2, 2, 6, 1, 4, 2, 4, 17, 3, 1, 0, 1, 0, 3, 5, 0, 0, 0, 1, 4, 1, 0, 1, 1, 1, 1, 1, 2, 2, 2, 4, 1, 1, 2, 3, 1, 2, 2, 2, 1, 6, 3, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 2, 4, 6, 4, 1, 1, 2]",0.6644252417608336
2,0.5,2,"[7, 0, 3, 0, 1, 7, 0, 7, 0, 1, 1, 2, 0, 5, 5, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 0, 0, 3, 2, 2, 1, 6, 1, 1, 2, 7, 9, 3, 3, 0, 4, 2, 4, 7, 1, 11, 0, 2, 2, 1, 1, 1, 0, 0, 0, 3, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 0, 2, 1, 4, 1, 1, 5, 1, 1, 2, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 1, 1, 3, 3, 0, 3, 0, 2, 2, 0, 0, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 0, 1, 1, 0, 2, 1, 3, 2, 3, 2, 2, 2, 4, 1, 0, 3, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 0, 3, 1, 1, 4, 5, 4, 2, 0, 2, 1, 3, 0, 1, 1, 3, 0, 1, 2, 2, 1, 0, 2, 0, 0, 2, 0, 2, 1, 0, 0, 2, 1, 1, 0, 5, 3, 8, 5, 0, 10, 1, 0, 2, 1, 3, 3, 1, 3, 3, 8, 2, 0, 0, 2, 1, 4, 0, 1, 2, 1, 7, 0, 9, 6, 2, 5, 0, 0, 4, 4, 2, 0, 6, 1, 3, 1, 1, 0, 1, 4, 2, 8, 5, 0, 1, 1, 2, 0, 2, 7, 2, 1, 0, 3, 2, 6, 1, 4, 6, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 0, 1, 0, 1, 1, 1, 0, 2, 4, 0, 1, 0, 0, 1, 2, 2, 0, 1, 2, 2, 1, 1, 0, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 5, 5, 1, 1, 3, 1, 2, 1, 5, 2, 0, 2, 3, 0, 0, 5, 1, 0, 1, 0, 2, 2, 1, 3, 1, 1, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 4, 3, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 4, 1, 2, 1, 1, 0, 2, 1, 1, 3, 5, 1, 1, 0, 1, 0, 1, 3, 1, 0, 1, 1, 1, 0, 6, 1, 2, 1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 2, 0, 4, 1, 0, 1, 0, 1, 1, 3, 1, 5, 2, 0, 1, 2, 3, 6, 1, 1, 1, 0, 8, 1, 1, 0, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 7, 1, 2, 1, 2, 1, 2, 2, 2, 0, 7, 1, 1, 2, 1, 2, 1, 0, 1, 2, 2, 6, 2, 1, 0, 1, 1, 2, 2, 0, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 4, 1, 2, 1, 1, 1, 1, 3, 1, 3, 1, 0, 1, 0, 1, 1, 3, 2, 0, 1, 1, 1, 1, 3, 3, 0, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 3, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 3, 0, 1, 2, 1, 1, 3, 2, 1, 1, 0, 1, 1, 0, 1, 1, 4, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1, 2, 3, 2, 3, 0, 3, 8, 3, 17, 58, 3, 3, 1, 1, 2, 2, 2, 29, 9, 1, 2, 3, 1, 3, 1, 4, 5, 1, 7, 3, 33, 354, 7, 7, 0, 5, 19, 7, 7, 3, 1, 3, 4, 0, 19, 3, 1, 2, 3, 4, 2, 2, 3, 1, 0, 2, 1, 5, 5, 2, 0, 5, 1, 2, 2, 3, 3, 97, 3, 2, 1, 1, 4, 19, 11, 0, 9, 4, 2, 2, 1, 1, 5, 1, 1, 1, 1, 0, 1, 1, 3, 8, 4, 2, 0, 0, 0, 2, 3, 3, 2, 4, 2, 1, 0, 1, 1, 2, 3, 2, 1, 0, 1, 1, 2, 2, 2, 1, 0, 0, 6, 4, 6, 7, 2, 2, 7]",0.6660912339978492
3,0.5,3,"[2, 0, 3, 3, 0, 1, 2, 1, 3, 2, 2, 0, 5, 2, 1, 0, 2, 3, 1, 2, 2, 0, 0, 3, 1, 1, 1, 2, 1, 2, 2, 5, 6, 5, 3, 2, 0, 5, 1, 1, 0, 1, 15, 4, 8, 7, 0, 0, 1, 1, 1, 3, 3, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 4, 1, 3, 1, 0, 2, 1, 3, 1, 3, 1, 0, 3, 1, 0, 1, 0, 0, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 3, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 0, 3, 2, 2, 2, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 1, 2, 8, 1, 2, 4, 2, 1, 3, 0, 1, 0, 2, 0, 1, 3, 3, 1, 1, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 0, 2, 6, 1, 1, 1, 2, 1, 3, 2, 1, 2, 0, 1, 1, 0, 0, 4, 1, 1, 3, 0, 2, 1, 1, 0, 2, 1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 2, 3, 0, 1, 2, 3, 1, 5, 1, 1, 2, 2, 0, 3, 0, 5, 4, 2, 2, 0, 1, 1, 1, 0, 3, 2, 3, 1, 1, 1, 8, 4, 0, 1, 1, 4, 9, 4, 3, 1, 1, 1, 0, 1, 0, 0, 0, 3, 7, 1, 2, 1, 0, 1, 5, 8, 2, 1, 6, 2, 1, 3, 2, 0, 1, 3, 1, 1, 1, 1, 0, 2, 0, 0, 1, 2, 1, 1, 1, 3, 2, 0, 2, 2, 1, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1, 1, 3, 0, 1, 0, 4, 2, 1, 4, 1, 1, 1, 3, 1, 1, 0, 1, 3, 1, 3, 5, 1, 0, 0, 0, 3, 1, 1, 1, 0, 4, 3, 2, 2, 1, 2, 2, 1, 1, 1, 1, 4, 2, 1, 0, 1, 2, 1, 0, 0, 4, 2, 2, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 4, 2, 3, 3, 1, 0, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 8, 0, 1, 9, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 3, 2, 2, 0, 0, 3, 1, 1, 2, 1, 0, 2, 2, 1, 0, 3, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 4, 0, 1, 1, 5, 0, 3, 1, 1, 2, 2, 1, 0, 0, 2, 0, 1, 1, 0, 1, 4, 0, 3, 1, 3, 1, 1, 2, 0, 1, 1, 1, 3, 6, 0, 1, 2, 1, 1, 2, 1, 1, 1, 4, 0, 2, 5, 1, 0, 1, 0, 1, 0, 2, 0, 3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 1, 0, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 2, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 3, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 8, 2, 2, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 1, 2, 1, 0, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 3, 2, 1, 2, 3, 1, 105, 10, 2, 0, 1, 1, 1, 6, 2, 64, 22, 7, 5, 5, 0, 0, 0, 2, 8, 1, 4, 2, 70, 333, 10, 63, 4, 2, 9, 2, 10, 0, 1, 9, 2, 1, 30, 20, 1, 1, 3, 2, 0, 0, 1, 2, 2, 0, 5, 3, 2, 2, 4, 3, 4, 1, 4, 2, 6, 15, 0, 2, 0, 1, 4, 3, 4, 2, 11, 1, 1, 0, 1, 1, 1, 2, 1, 3, 4, 0, 1, 2, 1, 3, 3, 1, 0, 3, 2, 0, 2, 1, 1, 3, 1, 10, 3, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 0, 4, 0, 1, 1, 1, 5, 2, 3, 4, 2]",0.6753084456319292
4,0.5,4,"[4, 1, 6, 1, 5, 1, 0, 5, 1, 2, 1, 2, 3, 2, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 3, 0, 1, 5, 2, 1, 1, 6, 3, 1, 2, 3, 2, 2, 1, 2, 5, 2, 10, 2, 1, 0, 0, 0, 2, 1, 1, 0, 3, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 3, 2, 5, 6, 3, 0, 1, 2, 1, 3, 3, 2, 1, 0, 0, 1, 1, 2, 1, 2, 3, 3, 1, 1, 0, 2, 2, 0, 1, 1, 1, 1, 1, 0, 2, 3, 0, 0, 4, 0, 0, 1, 4, 0, 2, 0, 1, 1, 0, 3, 2, 1, 3, 1, 1, 1, 1, 4, 0, 7, 2, 1, 0, 3, 1, 0, 1, 0, 0, 2, 3, 3, 0, 2, 0, 0, 1, 0, 1, 1, 2, 1, 1, 6, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2, 1, 2, 2, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0, 2, 5, 6, 4, 2, 1, 11, 5, 2, 8, 8, 2, 0, 0, 2, 3, 1, 1, 2, 1, 1, 1, 3, 5, 3, 3, 1, 4, 0, 2, 0, 6, 2, 1, 3, 0, 3, 2, 0, 0, 2, 1, 4, 3, 1, 1, 4, 3, 1, 1, 0, 1, 4, 1, 1, 1, 4, 5, 1, 1, 5, 2, 0, 9, 3, 0, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 2, 1, 0, 4, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 2, 2, 3, 1, 2, 2, 0, 2, 1, 0, 1, 2, 1, 0, 2, 0, 2, 2, 6, 3, 2, 0, 1, 2, 1, 7, 1, 1, 1, 2, 2, 1, 2, 5, 1, 0, 4, 1, 1, 0, 0, 2, 3, 2, 4, 1, 2, 1, 0, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 1, 0, 1, 0, 1, 2, 0, 2, 6, 1, 3, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 2, 4, 1, 0, 3, 1, 1, 2, 2, 2, 1, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 2, 5, 0, 2, 1, 2, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 2, 3, 1, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 3, 3, 2, 2, 2, 1, 2, 1, 0, 2, 1, 1, 4, 2, 1, 0, 1, 1, 1, 0, 1, 2, 1, 3, 1, 1, 1, 0, 0, 4, 3, 0, 2, 3, 2, 1, 2, 1, 4, 1, 6, 1, 3, 1, 0, 0, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 1, 0, 0, 0, 3, 4, 2, 0, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 2, 2, 0, 0, 1, 1, 3, 1, 0, 0, 2, 0, 2, 1, 0, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 2, 0, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 2, 4, 1, 0, 2, 1, 0, 2, 2, 4, 1, 0, 1, 1, 0, 3, 1, 0, 2, 3, 7, 1, 18, 12, 0, 1, 3, 1, 2, 0, 2, 0, 0, 2, 5, 3, 3, 1, 2, 1, 2, 1, 4, 4, 58, 376, 6, 5, 6, 2, 25, 3, 4, 0, 3, 0, 6, 5, 128, 28, 1, 1, 2, 5, 4, 2, 2, 0, 1, 1, 1, 2, 0, 12, 6, 5, 6, 3, 5, 30, 7, 45, 17, 1, 5, 2, 0, 12, 4, 2, 2, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 3, 6, 3, 3, 2, 1, 1, 2, 0, 5, 1, 0, 1, 1, 1, 1, 1, 0, 1, 6, 1, 0, 0, 1, 0, 0, 3, 2, 1, 4]",0.6752072226878033
5,0.5,5,"[2, 0, 3, 3, 1, 0, 1, 0, 2, 1, 1, 0, 1, 1, 3, 3, 1, 3, 0, 0, 2, 1, 2, 4, 3, 0, 0, 0, 4, 4, 2, 2, 1, 1, 2, 4, 1, 4, 6, 7, 1, 2, 5, 6, 3, 4, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 2, 0, 2, 0, 3, 2, 5, 1, 2, 0, 1, 1, 1, 1, 3, 0, 5, 1, 2, 2, 1, 4, 1, 1, 1, 2, 1, 1, 0, 2, 3, 1, 1, 2, 3, 1, 2, 2, 1, 1, 2, 2, 0, 1, 1, 1, 1, 5, 0, 1, 0, 1, 5, 1, 4, 0, 1, 1, 1, 0, 2, 1, 2, 1, 2, 0, 0, 1, 3, 3, 3, 1, 2, 1, 0, 1, 0, 4, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 5, 1, 2, 1, 1, 4, 1, 1, 2, 3, 1, 1, 2, 0, 2, 1, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 2, 3, 1, 1, 1, 4, 2, 0, 5, 3, 2, 3, 2, 3, 1, 1, 0, 4, 3, 2, 0, 1, 3, 3, 2, 0, 2, 0, 0, 5, 0, 5, 3, 5, 1, 2, 1, 2, 1, 4, 3, 1, 1, 0, 1, 2, 1, 1, 0, 1, 2, 3, 7, 0, 0, 3, 1, 2, 1, 3, 2, 1, 0, 1, 5, 3, 2, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 0, 2, 1, 1, 1, 1, 0, 1, 1, 4, 2, 0, 0, 1, 1, 1, 0, 0, 4, 1, 4, 1, 1, 1, 1, 2, 1, 4, 1, 7, 2, 0, 0, 1, 0, 6, 1, 1, 3, 2, 0, 2, 1, 4, 1, 2, 1, 1, 1, 1, 0, 0, 2, 10, 0, 4, 0, 0, 1, 0, 2, 1, 3, 1, 1, 11, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 2, 0, 4, 0, 2, 0, 1, 1, 3, 1, 4, 1, 3, 0, 0, 1, 2, 1, 4, 2, 1, 2, 3, 0, 2, 5, 3, 9, 1, 1, 3, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 0, 2, 2, 2, 1, 3, 1, 1, 1, 5, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 2, 0, 1, 1, 5, 0, 1, 1, 2, 0, 3, 2, 1, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 1, 1, 1, 0, 3, 1, 1, 2, 2, 0, 1, 1, 2, 2, 1, 0, 1, 3, 0, 3, 1, 3, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 3, 1, 1, 0, 1, 1, 1, 3, 3, 4, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 3, 2, 0, 1, 0, 3, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 1, 0, 1, 1, 4, 1, 1, 4, 1, 0, 2, 0, 1, 1, 0, 0, 1, 5, 2, 0, 1, 2, 0, 1, 2, 1, 1, 6, 1, 1, 0, 0, 1, 0, 0, 1, 3, 0, 0, 1, 2, 2, 0, 0, 2, 1, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 4, 3, 2, 4, 2, 2, 3, 4, 27, 35, 5, 1, 1, 1, 0, 0, 0, 2, 22, 1, 3, 1, 0, 0, 1, 2, 5, 1, 1, 2, 115, 383, 10, 12, 0, 0, 27, 5, 2, 42, 5, 2, 1, 4, 42, 32, 1, 1, 0, 3, 1, 2, 0, 2, 3, 2, 4, 4, 2, 3, 2, 4, 9, 2, 5, 4, 9, 4, 16, 1, 6, 0, 2, 4, 11, 3, 0, 2, 1, 1, 1, 1, 1, 3, 3, 2, 2, 0, 1, 1, 2, 4, 2, 1, 0, 0, 2, 2, 3, 6, 1, 1, 4, 1, 0, 1, 0, 3, 4, 4, 2, 0, 1, 1, 0, 1, 2, 1, 0, 1, 2, 4, 2, 0, 3, 3, 3]",0.6653159955257271
