,alpha,Run,Population,gini
0,1.0,0,"[1, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 3, 0, 2, 3, 4, 0, 5, 3, 4, 0, 0, 2, 3, 1, 10, 4, 0, 1, 0, 1, 3, 1, 0, 1, 1, 5, 1, 5, 1, 2, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 4, 1, 0, 1, 3, 0, 2, 0, 1, 1, 1, 0, 1, 2, 2, 0, 1, 0, 5, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0, 3, 2, 5, 2, 1, 3, 1, 1, 5, 1, 0, 0, 0, 1, 1, 4, 0, 1, 3, 3, 1, 0, 0, 2, 0, 0, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 1, 0, 1, 3, 2, 7, 2, 0, 1, 0, 2, 1, 0, 1, 4, 0, 0, 2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 6, 0, 2, 1, 2, 1, 0, 3, 3, 2, 0, 1, 0, 5, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 10, 1, 1, 0, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 0, 3, 1, 4, 7, 2, 1, 1, 3, 0, 1, 2, 1, 1, 2, 2, 0, 3, 4, 1, 1, 0, 2, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 0, 2, 1, 1, 0, 3, 1, 3, 1, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 1, 2, 0, 0, 2, 0, 0, 0, 2, 1, 0, 1, 1, 3, 2, 1, 1, 0, 1, 1, 2, 2, 1, 7, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 2, 0, 1, 0, 0, 1, 3, 2, 1, 3, 0, 0, 0, 4, 0, 0, 1, 0, 7, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 1, 1, 2, 0, 0, 3, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 3, 1, 2, 3, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 7, 1, 1, 1, 4, 3, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 3, 0, 1, 2, 0, 0, 1, 1, 1, 0, 4, 1, 0, 1, 1, 2, 1, 1, 5, 0, 3, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 0, 1, 0, 2, 1, 1, 2, 1, 2, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 5, 2, 0, 1, 2, 0, 1, 1, 3, 3, 2, 2, 2, 6, 1, 1, 0, 1, 0, 0, 5, 2, 3, 1, 4, 0, 39, 14, 2, 3, 12, 1, 1, 3, 1, 3, 3, 1, 3, 1, 1, 0, 1, 1, 1, 1, 2, 1, 58, 452, 5, 4, 1, 2, 394, 16, 0, 10, 2, 2, 10, 4, 22, 14, 1, 3, 0, 1, 0, 2, 1, 2, 2, 1, 1, 2, 0, 6, 1, 0, 3, 4, 1, 1, 1, 23, 4, 1, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 0, 1, 1, 1, 2, 3, 0, 2, 2, 0, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 4, 2, 4, 0, 4, 2, 0]",0.7644791422625856
1,1.0,1,"[1, 5, 1, 6, 2, 7, 4, 12, 0, 3, 1, 1, 0, 5, 1, 2, 1, 0, 0, 2, 1, 3, 5, 2, 0, 1, 0, 1, 0, 4, 2, 10, 3, 1, 13, 3, 5, 19, 0, 2, 1, 1, 34, 52, 0, 3, 0, 6, 1, 1, 2, 3, 2, 2, 2, 0, 1, 1, 1, 0, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 3, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 4, 2, 1, 6, 3, 1, 0, 0, 1, 2, 1, 1, 0, 6, 3, 3, 1, 0, 0, 1, 0, 2, 1, 0, 1, 3, 0, 3, 1, 2, 1, 0, 2, 2, 3, 0, 1, 1, 1, 2, 2, 0, 1, 2, 5, 1, 2, 1, 1, 1, 0, 2, 0, 1, 1, 3, 0, 0, 0, 3, 0, 0, 1, 4, 3, 2, 1, 3, 0, 0, 2, 1, 3, 0, 2, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 0, 1, 0, 3, 3, 1, 1, 2, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 4, 0, 3, 2, 1, 2, 0, 3, 1, 4, 2, 0, 1, 2, 0, 1, 1, 0, 1, 3, 2, 2, 2, 4, 0, 1, 2, 1, 0, 3, 0, 0, 0, 4, 1, 1, 2, 3, 3, 4, 0, 0, 2, 1, 3, 1, 1, 1, 4, 1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 3, 4, 3, 3, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 6, 0, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 2, 1, 3, 1, 1, 1, 0, 5, 2, 2, 4, 0, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 1, 6, 7, 1, 1, 1, 1, 0, 1, 0, 5, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 2, 1, 3, 2, 1, 3, 2, 0, 1, 3, 1, 1, 0, 1, 1, 0, 1, 3, 1, 3, 3, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 2, 3, 0, 5, 3, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 2, 2, 1, 1, 1, 1, 6, 1, 3, 0, 1, 1, 0, 0, 0, 2, 2, 4, 4, 1, 2, 2, 2, 1, 1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 3, 2, 1, 5, 2, 1, 5, 4, 2, 3, 0, 3, 4, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 2, 2, 1, 1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 0, 1, 1, 1, 1, 0, 1, 2, 1, 1, 0, 4, 0, 1, 1, 0, 3, 0, 5, 1, 0, 1, 0, 0, 2, 0, 0, 0, 4, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 3, 1, 2, 3, 0, 2, 2, 4, 0, 1, 0, 1, 0, 1, 1, 1, 3, 0, 1, 1, 0, 2, 3, 0, 1, 0, 0, 2, 4, 5, 15, 2, 1, 1, 8, 11, 154, 20, 0, 1, 3, 2, 1, 1, 1, 1, 17, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 1, 6, 428, 1, 1, 3, 3, 54, 9, 2, 1, 2, 4, 26, 7, 9, 22, 1, 1, 1, 4, 1, 3, 1, 3, 0, 2, 2, 5, 0, 9, 3, 3, 4, 3, 2, 2, 1, 26, 2, 1, 1, 1, 1, 3, 1, 3, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 3, 0, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 0, 3, 1, 1, 2, 3, 1, 1, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 2, 13, 3, 5, 4, 2, 3]",0.7140524244490518
2,1.0,2,"[1, 0, 3, 3, 0, 3, 5, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 3, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 4, 3, 2, 2, 3, 1, 3, 1, 1, 0, 0, 2, 2, 1, 1, 1, 1, 3, 1, 0, 2, 2, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 3, 1, 4, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 1, 0, 3, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 1, 8, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 3, 2, 0, 1, 0, 2, 1, 1, 2, 1, 1, 0, 1, 0, 1, 3, 3, 2, 3, 4, 1, 0, 3, 0, 0, 1, 4, 1, 1, 0, 2, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 5, 0, 1, 2, 1, 1, 1, 1, 1, 0, 4, 1, 1, 1, 1, 2, 2, 1, 4, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 0, 0, 1, 2, 3, 2, 5, 5, 5, 4, 1, 2, 1, 0, 2, 6, 2, 1, 2, 1, 1, 0, 0, 5, 1, 4, 2, 1, 1, 8, 3, 0, 3, 0, 2, 3, 2, 2, 4, 0, 0, 1, 0, 2, 1, 2, 2, 2, 8, 2, 0, 1, 3, 0, 3, 4, 2, 0, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 2, 1, 0, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 0, 2, 3, 1, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 3, 0, 1, 1, 3, 1, 1, 0, 7, 1, 0, 1, 0, 1, 1, 0, 1, 3, 1, 3, 1, 1, 1, 0, 1, 0, 1, 1, 1, 6, 1, 1, 1, 2, 2, 0, 0, 2, 0, 1, 0, 8, 1, 2, 1, 1, 0, 0, 2, 0, 0, 5, 1, 0, 0, 1, 1, 2, 0, 1, 1, 9, 1, 1, 2, 1, 1, 1, 0, 3, 1, 0, 4, 4, 1, 0, 1, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 5, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 4, 1, 2, 2, 1, 1, 3, 1, 0, 0, 1, 3, 0, 0, 1, 1, 2, 0, 1, 1, 7, 1, 0, 1, 1, 2, 1, 1, 1, 0, 1, 4, 2, 2, 1, 3, 1, 3, 1, 0, 5, 2, 3, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 2, 0, 1, 1, 1, 2, 3, 0, 2, 2, 1, 0, 0, 5, 1, 3, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 5, 1, 2, 1, 7, 2, 48, 43, 0, 4, 8, 1, 5, 0, 2, 20, 2, 2, 2, 0, 1, 2, 2, 0, 1, 0, 1, 2, 132, 403, 3, 11, 2, 2, 6, 0, 6, 90, 6, 1, 1, 5, 66, 15, 1, 1, 0, 2, 0, 0, 0, 6, 1, 1, 0, 2, 0, 9, 5, 2, 3, 1, 3, 23, 16, 25, 23, 4, 1, 1, 2, 11, 17, 9, 3, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 1, 1, 4, 2, 1, 1, 2, 0, 3, 3, 0, 3, 1, 1, 2, 1, 2, 2, 0, 1, 2, 1, 0, 1, 0, 2, 1, 2, 1, 2, 4, 1, 2, 5, 1]",0.7362762639585293
3,1.0,3,"[3, 2, 2, 1, 5, 3, 3, 4, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 3, 3, 0, 6, 1, 2, 0, 1, 1, 1, 4, 2, 0, 9, 2, 1, 5, 3, 13, 10, 2, 2, 2, 1, 33, 55, 0, 6, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 9, 1, 3, 2, 1, 0, 2, 1, 5, 1, 0, 3, 0, 1, 2, 1, 0, 0, 1, 1, 3, 0, 0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 1, 2, 5, 2, 1, 2, 1, 1, 0, 0, 2, 1, 3, 1, 2, 5, 3, 2, 0, 2, 3, 1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 5, 5, 1, 2, 1, 0, 2, 1, 2, 1, 0, 2, 1, 1, 0, 2, 0, 4, 0, 1, 1, 3, 2, 0, 1, 2, 0, 1, 1, 2, 1, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 1, 2, 4, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 0, 4, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 3, 2, 0, 4, 2, 4, 2, 1, 0, 1, 2, 3, 3, 1, 1, 0, 1, 0, 0, 1, 3, 0, 1, 3, 0, 1, 5, 3, 1, 3, 4, 1, 3, 1, 0, 1, 1, 3, 0, 0, 3, 0, 0, 4, 3, 0, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 2, 1, 3, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3, 0, 1, 1, 1, 1, 1, 1, 3, 0, 1, 1, 5, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 3, 2, 1, 0, 2, 1, 4, 0, 2, 0, 1, 2, 2, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 0, 1, 0, 1, 2, 0, 0, 1, 4, 0, 1, 1, 1, 3, 0, 3, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 4, 0, 3, 2, 0, 2, 0, 2, 1, 3, 0, 1, 1, 1, 1, 2, 5, 1, 0, 1, 1, 3, 3, 2, 2, 1, 1, 3, 0, 1, 0, 2, 1, 0, 1, 1, 1, 1, 2, 7, 0, 1, 1, 0, 1, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2, 0, 2, 3, 2, 1, 0, 4, 0, 2, 4, 4, 2, 2, 0, 0, 0, 2, 1, 4, 5, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 3, 1, 0, 1, 3, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 2, 1, 0, 1, 0, 3, 1, 1, 2, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 1, 1, 0, 2, 3, 0, 0, 1, 0, 1, 2, 0, 1, 6, 0, 0, 1, 3, 0, 3, 27, 7, 3, 0, 14, 1, 187, 45, 0, 1, 2, 1, 3, 1, 1, 4, 26, 3, 6, 3, 0, 1, 0, 2, 0, 0, 5, 2, 16, 392, 2, 2, 1, 5, 34, 5, 1, 12, 6, 4, 6, 1, 22, 4, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 3, 2, 1, 3, 3, 0, 1, 2, 3, 6, 2, 2, 3, 2, 2, 0, 0, 1, 7, 13, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 1, 0, 0, 2, 2, 2, 0, 4, 2, 0, 1, 5, 10, 1, 2, 0, 1, 3, 2, 2, 3, 1, 1, 4, 0, 2, 1, 0, 1, 1, 3, 1, 1, 0, 1, 5, 4, 6, 6, 1, 0]",0.7232552285530939
4,1.0,4,"[1, 1, 2, 1, 4, 12, 2, 3, 1, 1, 0, 2, 1, 3, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 3, 0, 2, 2, 5, 7, 3, 7, 3, 6, 11, 4, 2, 5, 2, 6, 1, 0, 2, 11, 6, 3, 0, 1, 0, 0, 3, 1, 0, 0, 1, 2, 1, 0, 2, 1, 2, 1, 0, 0, 1, 1, 0, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 2, 2, 2, 0, 1, 0, 1, 4, 3, 1, 1, 0, 2, 5, 0, 4, 1, 1, 1, 1, 0, 3, 5, 2, 1, 0, 0, 0, 2, 1, 4, 1, 1, 5, 1, 1, 0, 1, 0, 1, 1, 1, 3, 1, 1, 1, 0, 2, 0, 2, 1, 1, 0, 2, 4, 0, 3, 5, 0, 1, 2, 2, 3, 6, 1, 1, 1, 2, 5, 2, 1, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 3, 1, 1, 1, 0, 0, 3, 3, 1, 5, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 1, 1, 5, 1, 1, 1, 1, 1, 4, 1, 2, 1, 0, 5, 3, 2, 2, 4, 2, 2, 4, 0, 4, 3, 0, 3, 1, 0, 0, 1, 0, 4, 1, 1, 0, 10, 1, 2, 3, 6, 1, 1, 4, 1, 2, 1, 2, 0, 0, 1, 5, 1, 0, 2, 2, 1, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 2, 4, 1, 1, 1, 0, 2, 1, 0, 0, 3, 1, 1, 0, 1, 1, 8, 1, 1, 0, 0, 3, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 2, 0, 2, 4, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 4, 1, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 5, 0, 1, 3, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 3, 0, 4, 2, 1, 1, 1, 2, 0, 1, 0, 2, 1, 1, 0, 0, 1, 1, 1, 1, 2, 3, 3, 2, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 0, 2, 2, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 3, 4, 4, 0, 3, 2, 0, 8, 2, 1, 1, 0, 2, 2, 1, 3, 2, 1, 0, 1, 1, 2, 0, 1, 4, 1, 0, 0, 1, 1, 2, 2, 0, 2, 7, 1, 3, 5, 2, 1, 4, 0, 2, 1, 1, 1, 1, 1, 0, 2, 0, 4, 2, 2, 1, 0, 0, 1, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 4, 1, 2, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 1, 1, 1, 1, 0, 3, 27, 17, 2, 0, 66, 15, 22, 124, 9, 6, 2, 4, 3, 0, 3, 3, 11, 0, 2, 4, 1, 4, 0, 1, 3, 3, 1, 6, 47, 477, 0, 2, 6, 2, 37, 7, 0, 4, 0, 0, 2, 2, 13, 18, 1, 0, 0, 4, 1, 3, 1, 1, 0, 3, 1, 1, 1, 4, 4, 2, 0, 2, 1, 0, 8, 5, 3, 2, 0, 1, 2, 1, 6, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 5, 0, 2, 1, 7, 3, 2, 4, 2, 2, 4, 0, 1, 1, 0, 0, 1, 1, 2, 2, 1, 1, 3, 4, 1, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 8, 1, 3, 2, 2, 4]",0.7223423647361008
5,1.0,5,"[1, 1, 0, 3, 2, 3, 2, 0, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 3, 0, 2, 0, 1, 3, 0, 0, 2, 6, 1, 0, 6, 2, 3, 3, 1, 4, 2, 0, 3, 2, 3, 3, 5, 1, 3, 1, 0, 3, 3, 2, 4, 1, 0, 6, 1, 1, 1, 0, 1, 0, 2, 0, 1, 2, 3, 1, 0, 0, 5, 2, 1, 2, 1, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 1, 5, 2, 1, 1, 0, 3, 1, 5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 5, 0, 0, 3, 2, 1, 1, 0, 1, 0, 0, 3, 0, 1, 1, 0, 4, 2, 0, 0, 0, 2, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 1, 0, 2, 1, 3, 1, 1, 0, 1, 0, 5, 2, 1, 1, 1, 1, 1, 3, 4, 1, 2, 5, 0, 2, 10, 0, 2, 0, 0, 0, 1, 1, 1, 0, 2, 3, 2, 1, 1, 1, 1, 0, 2, 1, 1, 1, 3, 0, 5, 0, 0, 1, 4, 2, 1, 2, 3, 4, 2, 2, 1, 0, 1, 3, 4, 2, 0, 2, 0, 3, 0, 4, 2, 3, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 4, 2, 1, 1, 0, 0, 0, 1, 1, 6, 2, 9, 0, 0, 3, 1, 3, 2, 0, 2, 0, 0, 1, 2, 3, 1, 1, 4, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 0, 2, 4, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 1, 0, 1, 3, 1, 2, 2, 2, 1, 3, 1, 2, 1, 0, 0, 1, 0, 1, 1, 8, 3, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 0, 1, 3, 0, 1, 1, 2, 2, 0, 0, 2, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 3, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 4, 3, 1, 1, 3, 1, 5, 1, 1, 0, 2, 1, 1, 1, 1, 4, 3, 0, 1, 0, 3, 1, 2, 2, 1, 2, 0, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 5, 3, 1, 1, 2, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 4, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 3, 2, 0, 2, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 5, 2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 4, 2, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 5, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 3, 0, 0, 1, 4, 1, 0, 1, 0, 1, 2, 2, 3, 1, 0, 1, 2, 2, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 2, 0, 1, 1, 2, 1, 0, 1, 2, 0, 2, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 0, 1, 2, 5, 1, 6, 1, 2, 0, 47, 22, 0, 4, 1, 2, 1, 3, 3, 0, 3, 8, 3, 1, 1, 0, 3, 0, 7, 1, 2, 3, 65, 394, 2, 8, 1, 2, 11, 4, 23, 27, 5, 10, 17, 5, 113, 81, 1, 0, 2, 3, 1, 4, 1, 0, 7, 5, 2, 1, 3, 9, 6, 1, 2, 2, 2, 34, 13, 25, 7, 1, 3, 1, 0, 6, 5, 3, 3, 1, 1, 2, 0, 1, 1, 2, 0, 1, 6, 0, 1, 0, 2, 0, 2, 2, 1, 1, 1, 0, 0, 1, 4, 1, 0, 0, 0, 0, 1, 1, 2, 3, 1, 0, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 5, 1, 2]",0.718118678139525
