unique_id,population,number_of_miners,avg_probability,gold_stats,resource_stats,economic_opportunity,resources,trades
0,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.0,8.30897482466338,0
1,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.727272727272727,11.597751994032375,0
2,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.181818181818183,9.165528447892353,0
3,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.636363636363637,8.042102694561379,0
4,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.0,9.52628822799025,0
5,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,25.575513167319322,0
6,17,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.545454545454549,22.427547091075013,0
7,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.090909090909088,25.804276498425207,0
8,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,25.747579527207257,0
9,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.636363636363637,7.709745251095251,0
10,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,10.98759560007571,0
11,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.272727272727273,11.637163853786078,0
12,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.818181818181817,9.435582174060292,0
13,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.454545454545455,12.877003279031507,0
14,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.363636363636365,9.055572454479966,0
15,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.636363636363637,16.337015295844605,0
16,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,10.460032208981882,0
17,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.454545454545453,9.30312884853183,0
18,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.636363636363637,17.06522605594965,0
19,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.090909090909092,6.529767915808803,0
20,23,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.18181818181818,25.080926255415754,0
21,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.454545454545455,5.361692160526747,0
22,27,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,26.41282098404918,0
23,21,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.0,21.225268491831162,0
24,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.363636363636363,8.458517879582114,0
25,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.818181818181818,13.047839009866845,0
26,18,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.454545454545455,24.711053655021182,0
27,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,23.140749136889475,0
28,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.909090909090908,6.984065911535885,0
29,12,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.999999999999998,18.445890142582677,0
30,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.454545454545455,8.620732170440661,0
31,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.454545454545455,8.254121214314765,0
32,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.636363636363637,11.368786722772892,0
33,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.727272727272727,17.816886871587233,0
34,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.363636363636363,11.59929614674534,0
35,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.727272727272727,10.268661155337439,0
36,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.727272727272727,14.699998512616952,0
37,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.000000000000002,12.220912303006786,0
38,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.818181818181818,8.742090725616526,0
39,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,11.628142334558824,0
40,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.636363636363637,11.138766674482127,0
41,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.727272727272727,6.604140930753969,0
42,20,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.0,26.644482568638644,0
43,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.818181818181818,5.532361787612741,0
44,24,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,22.68185081551245,0
45,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.09090909090909,6.5309648696207265,0
46,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.727272727272727,7.6590459636242585,0
47,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.909090909090907,13.389108935565767,0
48,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.181818181818182,9.918073895065472,0
49,26,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.636363636363633,29.361479921720015,0
50,12,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.090909090909092,20.12816055564712,0
51,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,34.826097022202006,0
52,13,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,23.536620537185378,0
53,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.454545454545455,18.28912225815624,0
54,18,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,28.960073223061595,0
55,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.636363636363637,14.462539428471985,0
56,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454547,6.316026971126757,0
57,18,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.090909090909092,22.190747969958096,0
58,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.000000000000002,6.569102410163547,0
59,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.090909090909092,11.09351193586985,0
60,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.636363636363637,17.612765511549696,0
61,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.363636363636363,6.210972494241396,0
62,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.818181818181815,23.271560386555414,0
63,23,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,25.477389892049974,0
64,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.090909090909092,11.150451167783643,0
65,18,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818185,23.239263766838594,0
66,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.454545454545451,22.623219337482876,0
67,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.27272727272727,27.23700487106083,0
68,21,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.363636363636363,30.32394835691972,0
69,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.272727272727273,11.568521943047699,0
70,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.636363636363638,6.444539635639114,0
71,23,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,24.548523646090523,0
72,21,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.181818181818182,8.24541118208483,0
73,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.454545454545455,10.040721620994049,0
74,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.0,20.311749584076647,0
75,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.818181818181818,10.572859936540402,0
76,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.727272727272727,17.514141623931813,0
77,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.636363636363637,28.54198423310271,0
78,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.636363636363638,6.827560773834838,0
79,17,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.818181818181815,18.676162043048617,0
80,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.181818181818182,8.605186370119984,0
81,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,12.861846780528612,0
82,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,23.844315208373192,0
83,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,9.61140814860227,0
84,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.0,12.73127423102872,0
85,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,15.274133276457999,0
86,26,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.0,22.080773134449885,0
87,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.727272727272727,8.717697057017538,0
88,13,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.636363636363637,13.980002748413522,0
89,13,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.545454545454545,24.508580779206746,0
90,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.909090909090908,15.393853037085554,0
91,17,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.727272727272727,8.754163524830787,0
92,23,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.727272727272727,22.148603860084275,0
93,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.545454545454545,19.593597884276093,0
94,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.090909090909092,13.455946386169918,0
95,11,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.272727272727273,13.333203546355175,0
96,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.545454545454545,12.916748958926423,0
97,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.0,12.217999181248189,0
98,25,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,28.71938705441742,0
99,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.727272727272727,8.772829730667743,0
100,16,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.454545454545455,32.60707412543846,0
101,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],10.818181818181818,8.285836767921944,0
102,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.363636363636363,18.284071492251897,0
103,13,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.909090909090908,17.600620346679406,0
104,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.272727272727273,22.41870764611484,0
105,19,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.818181818181818,24.472068444414056,0
106,21,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.090909090909092,24.694668456996194,0
107,12,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.27272727272727,7.659765825508424,0
108,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.181818181818182,10.919674364904537,0
109,23,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.818181818181818,21.23932727263531,0
110,15,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.454545454545455,8.327879391954122,0
111,32,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],13.181818181818182,26.38881679144207,0
112,13,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.363636363636363,10.034122693169705,0
113,14,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],12.454545454545455,14.312185709364746,0
114,22,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.909090909090908,7.985347932757943,0
115,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.818181818181818,15.732784882378226,0
116,10,0,nan,"[['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']
 ['gold']]",[10 10 10 10 10 10 10 10 10 10],11.181818181818182,9.170903062493494,0
