,stoch,alpha,beta,gamma,Run,Population,gini
0,0.546875,5.21875,0,0.000690625,0,"[2, 0, 0, 1, 1, 3, 3, 9, 1, 1, 1, 2, 3, 2, 2, 0, 1, 2, 1, 1, 3, 1, 1, 0, 2, 1, 1, 4, 4, 8, 2, 13, 7, 2, 2, 1, 0, 4, 2, 3, 2, 1, 10, 5, 1, 6, 2, 2, 2, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 2, 1, 1, 0, 0, 4, 1, 0, 3, 1, 1, 0, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 0, 2, 1, 2, 3, 4, 2, 3, 1, 0, 7, 1, 3, 1, 2, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 0, 3, 1, 1, 0, 2, 1, 4, 5, 0, 1, 0, 1, 2, 1, 1, 5, 4, 0, 3, 2, 1, 0, 0, 2, 2, 1, 2, 0, 1, 3, 5, 3, 2, 1, 0, 2, 2, 2, 0, 1, 1, 0, 6, 1, 0, 6, 3, 4, 16, 2, 6, 11, 1, 11, 5, 18, 9, 2, 1, 1, 1, 0, 2, 0, 5, 2, 0, 1, 2, 3, 1, 4, 5, 1, 3, 3, 5, 1, 5, 1, 4, 12, 6, 2, 1, 2, 1, 1, 2, 11, 4, 2, 1, 1, 2, 1, 3, 2, 1, 1, 4, 1, 1, 1, 2, 3, 2, 5, 4, 1, 4, 1, 5, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 3, 1, 0, 2, 2, 1, 0, 0, 4, 0, 2, 1, 1, 3, 0, 1, 2, 0, 0, 4, 3, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 0, 3, 5, 2, 1, 5, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 3, 0, 0, 1, 2, 1, 1, 2, 0, 2, 1, 5, 0, 1, 1, 1, 2, 3, 1, 4, 0, 2, 0, 0, 2, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 2, 3, 3, 0, 1, 2, 0, 0, 2, 1, 1, 0, 4, 0, 3, 0, 1, 1, 1, 1, 1, 0, 1, 2, 3, 0, 2, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 2, 0, 7, 1, 1, 1, 0, 2, 1, 6, 4, 0, 1, 2, 0, 0, 1, 8, 1, 2, 1, 1, 1, 0, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 5, 1, 4, 1, 2, 2, 3, 1, 1, 1, 9, 1, 1, 1, 1, 3, 2, 2, 1, 2, 0, 3, 0, 3, 1, 2, 2, 0, 1, 1, 0, 0, 1, 4, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 2, 3, 0, 1, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 3, 2, 0, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 1, 1, 4, 2, 5, 1, 1, 1, 1, 0, 2, 1, 2, 3, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 1, 1, 2, 3, 2, 4, 2, 2, 1, 2, 6, 3, 1, 5, 2, 3, 11, 5, 6, 4, 4, 0, 2, 4, 2, 2, 9, 1, 2, 3, 1, 2, 0, 1, 0, 7, 3, 6, 6, 316, 3, 2, 7, 5, 11, 4, 1, 3, 1, 5, 0, 3, 36, 75, 1, 1, 1, 5, 2, 2, 0, 0, 3, 1, 10, 3, 14, 17, 19, 4, 0, 0, 5, 3, 34, 29, 4, 1, 2, 3, 0, 2, 4, 1, 2, 4, 1, 1, 3, 1, 2, 0, 0, 0, 1, 2, 0, 1, 2, 4, 2, 3, 5, 3, 0, 1, 3, 4, 2, 2, 0, 6, 0, 2, 0, 3, 0, 2, 0, 1, 1, 2, 2, 1, 0, 1, 1, 1, 2, 3, 4, 1, 3, 3, 1]",0.613534734271124
1,0.640625,5.21875,0,0.000690625,1,"[1, 1, 2, 10, 4, 3, 1, 1, 3, 2, 5, 1, 3, 8, 2, 5, 1, 1, 3, 1, 2, 15, 2, 0, 1, 1, 1, 6, 6, 1, 2, 7, 3, 3, 4, 5, 9, 0, 0, 2, 1, 3, 8, 29, 9, 5, 0, 4, 3, 0, 2, 1, 0, 3, 2, 1, 0, 1, 0, 0, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 4, 0, 2, 3, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 1, 4, 1, 2, 2, 3, 1, 1, 4, 0, 0, 0, 4, 1, 7, 0, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 4, 3, 2, 2, 0, 1, 1, 2, 5, 2, 5, 2, 2, 0, 2, 3, 5, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 4, 3, 0, 3, 4, 0, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 4, 1, 4, 5, 1, 11, 1, 4, 3, 1, 12, 1, 5, 1, 2, 3, 0, 1, 1, 1, 2, 2, 2, 2, 4, 3, 3, 2, 2, 1, 1, 0, 0, 1, 2, 2, 4, 3, 2, 3, 1, 2, 0, 2, 2, 4, 1, 2, 5, 17, 4, 1, 3, 4, 2, 2, 1, 1, 4, 1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 1, 2, 3, 1, 0, 1, 0, 2, 0, 4, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 3, 0, 1, 0, 3, 1, 1, 1, 1, 0, 1, 1, 3, 4, 2, 1, 1, 1, 6, 1, 0, 1, 2, 4, 1, 1, 1, 3, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 3, 0, 1, 1, 0, 4, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 4, 2, 2, 1, 3, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 3, 2, 0, 1, 3, 4, 0, 0, 1, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 4, 0, 1, 0, 2, 2, 1, 7, 3, 1, 3, 1, 3, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 1, 2, 4, 1, 0, 3, 6, 1, 1, 3, 2, 4, 1, 1, 4, 1, 2, 1, 0, 2, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 0, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 0, 1, 2, 1, 1, 0, 1, 2, 1, 4, 1, 1, 5, 2, 7, 0, 1, 0, 2, 0, 6, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 3, 2, 1, 4, 1, 2, 4, 1, 2, 1, 2, 0, 1, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 0, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 10, 3, 3, 2, 1, 8, 4, 27, 47, 0, 2, 0, 1, 4, 2, 10, 1, 5, 1, 3, 1, 2, 2, 4, 0, 4, 2, 4, 2, 19, 321, 5, 4, 11, 12, 16, 3, 2, 3, 5, 4, 2, 0, 9, 9, 0, 1, 2, 5, 2, 4, 1, 1, 1, 6, 4, 0, 0, 6, 2, 1, 2, 1, 6, 2, 3, 3, 1, 3, 1, 2, 1, 9, 3, 7, 3, 1, 2, 2, 1, 0, 1, 0, 1, 2, 5, 1, 0, 4, 1, 3, 3, 3, 1, 4, 1, 1, 4, 2, 3, 3, 2, 4, 1, 1, 0, 5, 2, 4, 1, 4, 0, 1, 0, 1, 1, 0, 0, 1, 1, 6, 5, 2, 4, 1, 17]",0.599123274558646
2,0.546875,9.71875,0,0.000690625,2,"[1, 1, 2, 10, 4, 3, 1, 1, 3, 2, 5, 1, 3, 8, 2, 5, 1, 1, 3, 1, 2, 15, 2, 0, 1, 1, 1, 6, 6, 1, 2, 7, 3, 3, 4, 5, 9, 0, 0, 2, 1, 3, 8, 29, 9, 5, 0, 4, 3, 0, 2, 1, 0, 3, 2, 1, 0, 1, 0, 0, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 4, 0, 2, 3, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 1, 4, 1, 2, 2, 3, 1, 1, 4, 0, 0, 0, 4, 1, 7, 0, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 4, 3, 2, 2, 0, 1, 1, 2, 5, 2, 5, 2, 2, 0, 2, 3, 5, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 4, 3, 0, 3, 4, 0, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 4, 1, 4, 5, 1, 11, 1, 4, 3, 1, 12, 1, 5, 1, 2, 3, 0, 1, 1, 1, 2, 2, 2, 2, 4, 3, 3, 2, 2, 1, 1, 0, 0, 1, 2, 2, 4, 3, 2, 3, 1, 2, 0, 2, 2, 4, 1, 2, 5, 17, 4, 1, 3, 4, 2, 2, 1, 1, 4, 1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 1, 2, 3, 1, 0, 1, 0, 2, 0, 4, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 3, 0, 1, 0, 3, 1, 1, 1, 1, 0, 1, 1, 3, 4, 2, 1, 1, 1, 6, 1, 0, 1, 2, 4, 1, 1, 1, 3, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 3, 0, 1, 1, 0, 4, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 4, 2, 2, 1, 3, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 3, 2, 0, 1, 3, 4, 0, 0, 1, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 4, 0, 1, 0, 2, 2, 1, 7, 3, 1, 3, 1, 3, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 1, 2, 4, 1, 0, 3, 6, 1, 1, 3, 2, 4, 1, 1, 4, 1, 2, 1, 0, 2, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 0, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 0, 1, 2, 1, 1, 0, 1, 2, 1, 4, 1, 1, 5, 2, 7, 0, 1, 0, 2, 0, 6, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 3, 2, 1, 4, 1, 2, 4, 1, 2, 1, 2, 0, 1, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 0, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 10, 3, 3, 2, 1, 8, 4, 27, 47, 0, 2, 0, 1, 4, 2, 10, 1, 5, 1, 3, 1, 2, 2, 4, 0, 4, 2, 4, 2, 19, 321, 5, 4, 11, 12, 16, 3, 2, 3, 5, 4, 2, 0, 9, 9, 0, 1, 2, 5, 2, 4, 1, 1, 1, 6, 4, 0, 0, 6, 2, 1, 2, 1, 6, 2, 3, 3, 1, 3, 1, 2, 1, 9, 3, 7, 3, 1, 2, 2, 1, 0, 1, 0, 1, 2, 5, 1, 0, 4, 1, 3, 3, 3, 1, 4, 1, 1, 4, 2, 3, 3, 2, 4, 1, 1, 0, 5, 2, 4, 1, 4, 0, 1, 0, 1, 1, 0, 0, 1, 1, 6, 5, 2, 4, 1, 17]",0.599123274558646
3,0.546875,5.21875,0,0.000690625,3,"[1, 1, 2, 10, 4, 3, 1, 1, 3, 2, 5, 1, 3, 8, 2, 5, 1, 1, 3, 1, 2, 15, 2, 0, 1, 1, 1, 6, 6, 1, 2, 7, 3, 3, 4, 5, 9, 0, 0, 2, 1, 3, 8, 29, 9, 5, 0, 4, 3, 0, 2, 1, 0, 3, 2, 1, 0, 1, 0, 0, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 4, 0, 2, 3, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 1, 4, 1, 2, 2, 3, 1, 1, 4, 0, 0, 0, 4, 1, 7, 0, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 4, 3, 2, 2, 0, 1, 1, 2, 5, 2, 5, 2, 2, 0, 2, 3, 5, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 4, 3, 0, 3, 4, 0, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 4, 1, 4, 5, 1, 11, 1, 4, 3, 1, 12, 1, 5, 1, 2, 3, 0, 1, 1, 1, 2, 2, 2, 2, 4, 3, 3, 2, 2, 1, 1, 0, 0, 1, 2, 2, 4, 3, 2, 3, 1, 2, 0, 2, 2, 4, 1, 2, 5, 17, 4, 1, 3, 4, 2, 2, 1, 1, 4, 1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 1, 2, 3, 1, 0, 1, 0, 2, 0, 4, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 3, 0, 1, 0, 3, 1, 1, 1, 1, 0, 1, 1, 3, 4, 2, 1, 1, 1, 6, 1, 0, 1, 2, 4, 1, 1, 1, 3, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 3, 0, 1, 1, 0, 4, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 4, 2, 2, 1, 3, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 3, 2, 0, 1, 3, 4, 0, 0, 1, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 4, 0, 1, 0, 2, 2, 1, 7, 3, 1, 3, 1, 3, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 1, 2, 4, 1, 0, 3, 6, 1, 1, 3, 2, 4, 1, 1, 4, 1, 2, 1, 0, 2, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 0, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 0, 1, 2, 1, 1, 0, 1, 2, 1, 4, 1, 1, 5, 2, 7, 0, 1, 0, 2, 0, 6, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 3, 2, 1, 4, 1, 2, 4, 1, 2, 1, 2, 0, 1, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 0, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 10, 3, 3, 2, 1, 8, 4, 27, 47, 0, 2, 0, 1, 4, 2, 10, 1, 5, 1, 3, 1, 2, 2, 4, 0, 4, 2, 4, 2, 19, 321, 5, 4, 11, 12, 16, 3, 2, 3, 5, 4, 2, 0, 9, 9, 0, 1, 2, 5, 2, 4, 1, 1, 1, 6, 4, 0, 0, 6, 2, 1, 2, 1, 6, 2, 3, 3, 1, 3, 1, 2, 1, 9, 3, 7, 3, 1, 2, 2, 1, 0, 1, 0, 1, 2, 5, 1, 0, 4, 1, 3, 3, 3, 1, 4, 1, 1, 4, 2, 3, 3, 2, 4, 1, 1, 0, 5, 2, 4, 1, 4, 0, 1, 0, 1, 1, 0, 0, 1, 1, 6, 5, 2, 4, 1, 17]",0.599123274558646
4,0.546875,5.21875,0,0.000859375,4,"[1, 1, 2, 10, 4, 3, 1, 1, 3, 2, 5, 1, 3, 8, 2, 5, 1, 1, 3, 1, 2, 15, 2, 0, 1, 1, 1, 6, 6, 1, 2, 7, 3, 3, 4, 5, 9, 0, 0, 2, 1, 3, 8, 29, 9, 5, 0, 4, 3, 0, 2, 1, 0, 3, 2, 1, 0, 1, 0, 0, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 4, 0, 2, 3, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 1, 4, 1, 2, 2, 3, 1, 1, 4, 0, 0, 0, 4, 1, 7, 0, 2, 2, 2, 1, 2, 0, 0, 1, 1, 0, 1, 1, 4, 3, 2, 2, 0, 1, 1, 2, 5, 2, 5, 2, 2, 0, 2, 3, 5, 2, 1, 1, 0, 1, 1, 1, 1, 1, 0, 4, 3, 0, 3, 4, 0, 3, 1, 3, 0, 2, 1, 0, 0, 1, 1, 4, 1, 4, 5, 1, 11, 1, 4, 3, 1, 12, 1, 5, 1, 2, 3, 0, 1, 1, 1, 2, 2, 2, 2, 4, 3, 3, 2, 2, 1, 1, 0, 0, 1, 2, 2, 4, 3, 2, 3, 1, 2, 0, 2, 2, 4, 1, 2, 5, 17, 4, 1, 3, 4, 2, 2, 1, 1, 4, 1, 1, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 1, 2, 3, 1, 0, 1, 0, 2, 0, 4, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 3, 0, 1, 0, 3, 1, 1, 1, 1, 0, 1, 1, 3, 4, 2, 1, 1, 1, 6, 1, 0, 1, 2, 4, 1, 1, 1, 3, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 3, 0, 1, 1, 0, 4, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 4, 2, 2, 1, 3, 1, 1, 2, 2, 0, 1, 2, 2, 0, 2, 3, 2, 0, 1, 3, 4, 0, 0, 1, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 0, 4, 0, 1, 0, 2, 2, 1, 7, 3, 1, 3, 1, 3, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 1, 2, 4, 1, 0, 3, 6, 1, 1, 3, 2, 4, 1, 1, 4, 1, 2, 1, 0, 2, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 0, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 0, 1, 2, 1, 1, 0, 1, 2, 1, 4, 1, 1, 5, 2, 7, 0, 1, 0, 2, 0, 6, 1, 1, 1, 1, 0, 1, 2, 0, 2, 2, 2, 3, 2, 1, 4, 1, 2, 4, 1, 2, 1, 2, 0, 1, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 2, 1, 3, 1, 1, 0, 1, 0, 1, 1, 1, 2, 3, 0, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 10, 3, 3, 2, 1, 8, 4, 27, 47, 0, 2, 0, 1, 4, 2, 10, 1, 5, 1, 3, 1, 2, 2, 4, 0, 4, 2, 4, 2, 19, 321, 5, 4, 11, 12, 16, 3, 2, 3, 5, 4, 2, 0, 9, 9, 0, 1, 2, 5, 2, 4, 1, 1, 1, 6, 4, 0, 0, 6, 2, 1, 2, 1, 6, 2, 3, 3, 1, 3, 1, 2, 1, 9, 3, 7, 3, 1, 2, 2, 1, 0, 1, 0, 1, 2, 5, 1, 0, 4, 1, 3, 3, 3, 1, 4, 1, 1, 4, 2, 3, 3, 2, 4, 1, 1, 0, 5, 2, 4, 1, 4, 0, 1, 0, 1, 1, 0, 0, 1, 1, 6, 5, 2, 4, 1, 17]",0.599123274558646
5,0.640625,9.71875,0,0.000859375,5,"[8, 3, 0, 3, 1, 0, 3, 2, 2, 0, 1, 1, 2, 6, 2, 0, 2, 2, 2, 2, 2, 3, 3, 1, 1, 1, 1, 1, 1, 0, 1, 7, 0, 1, 2, 4, 5, 4, 3, 4, 1, 1, 5, 5, 8, 8, 1, 2, 3, 2, 1, 2, 0, 3, 2, 1, 1, 2, 1, 1, 7, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 3, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 3, 1, 1, 1, 0, 1, 0, 4, 2, 1, 0, 2, 1, 1, 1, 3, 0, 2, 0, 4, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 1, 6, 4, 1, 2, 1, 1, 4, 3, 0, 1, 1, 3, 2, 0, 1, 1, 1, 4, 2, 1, 1, 3, 1, 2, 3, 1, 0, 2, 1, 2, 4, 1, 6, 2, 3, 2, 2, 0, 2, 1, 1, 2, 5, 2, 2, 0, 1, 1, 7, 1, 2, 5, 1, 0, 4, 5, 1, 4, 4, 1, 6, 1, 1, 1, 0, 3, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 3, 4, 2, 3, 5, 10, 9, 3, 0, 2, 2, 2, 0, 2, 1, 2, 2, 2, 1, 5, 0, 2, 5, 1, 3, 7, 5, 0, 3, 3, 1, 2, 4, 3, 3, 3, 3, 0, 2, 3, 8, 1, 0, 11, 3, 3, 2, 1, 1, 3, 1, 5, 1, 1, 4, 1, 0, 4, 5, 3, 5, 1, 1, 4, 1, 0, 1, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 0, 4, 5, 3, 2, 1, 4, 2, 0, 1, 1, 0, 2, 1, 2, 1, 2, 1, 1, 1, 3, 0, 3, 2, 2, 1, 1, 2, 0, 4, 4, 1, 2, 3, 1, 1, 0, 2, 2, 1, 3, 0, 0, 0, 1, 5, 1, 3, 1, 5, 1, 1, 2, 0, 4, 1, 0, 5, 0, 1, 1, 1, 1, 2, 2, 3, 0, 2, 3, 3, 3, 1, 1, 2, 1, 0, 5, 1, 3, 1, 3, 1, 5, 1, 1, 2, 1, 2, 4, 2, 1, 4, 4, 2, 1, 4, 6, 0, 1, 2, 2, 2, 4, 0, 4, 3, 6, 3, 1, 1, 1, 4, 0, 1, 2, 1, 0, 2, 2, 2, 1, 4, 0, 2, 0, 5, 1, 0, 1, 2, 1, 1, 2, 0, 1, 2, 1, 4, 7, 1, 3, 2, 2, 1, 4, 2, 0, 4, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 4, 0, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 2, 2, 1, 3, 1, 3, 2, 1, 2, 2, 3, 1, 1, 4, 1, 6, 0, 2, 1, 2, 0, 2, 3, 1, 3, 0, 4, 3, 1, 1, 0, 3, 4, 2, 1, 1, 3, 1, 2, 2, 3, 8, 1, 2, 1, 1, 3, 2, 2, 4, 0, 2, 2, 2, 2, 3, 4, 2, 1, 4, 1, 2, 1, 1, 2, 1, 1, 0, 1, 2, 2, 1, 1, 0, 2, 3, 4, 0, 1, 2, 0, 0, 1, 2, 2, 1, 4, 1, 1, 1, 3, 0, 2, 0, 2, 1, 3, 1, 1, 1, 2, 1, 0, 3, 4, 1, 2, 2, 1, 1, 1, 0, 1, 0, 2, 4, 1, 1, 0, 1, 1, 1, 4, 1, 2, 2, 4, 2, 2, 3, 1, 3, 5, 1, 1, 4, 5, 0, 0, 2, 1, 1, 0, 2, 0, 3, 1, 1, 3, 4, 3, 2, 2, 4, 1, 1, 1, 2, 1, 5, 2, 0, 1, 3, 1, 3, 4, 1, 9, 5, 2, 4, 16, 4, 9, 5, 4, 6, 3, 2, 3, 5, 3, 1, 4, 0, 2, 2, 2, 2, 1, 1, 6, 2, 3, 4, 1, 198, 5, 12, 3, 2, 11, 2, 1, 1, 1, 3, 1, 4, 9, 15, 3, 2, 1, 1, 2, 2, 1, 1, 6, 6, 1, 0, 9, 5, 2, 0, 1, 2, 5, 14, 9, 6, 1, 2, 0, 2, 3, 9, 5, 0, 2, 3, 2, 2, 1, 4, 2, 8, 1, 2, 5, 4, 1, 2, 1, 3, 1, 3, 1, 2, 3, 0, 3, 5, 1, 2, 3, 3, 1, 0, 7, 4, 5, 3, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 5, 3, 8, 4]",0.5032429826838222
